#,Name,Description,Icon,,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,VFX,LockMovement,,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,PartyListPriority,CanIncreaseRewards,,,ParamModifier,ParamEffect,CanStatusOff,Log,IsFcBuff,,Invisibility,TargetType,Flags,,,,,
1377,"Absorption vitale","La force vitale étant absorbée, des dégâts périodiques sont subis.",215778,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1378,"Chaîne de sorts","Le prochain sort est instantané.",215779,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1379,"Almageste","Sous l'effet d'une magie astrale. Des dégâts périodiques sont subis.",215781,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1380,"Lésion du vivant","Une blessure physique augmente les dégâts subis suite à Lumière sombre du vivant.",215782,89,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1381,"Lésion du défunt","Une blessure mentale augmente les dégâts subis suite à Lumière sombre du défunt.",215783,89,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1382,"Outre-mort","Il devient nécessaire de transcender la mort pour vivre.",215780,0,0,1,2,17,20,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,25,0,False,False,False,0
1383,"PV maximum réduits","Les PV maximums sont réduits.",215076,6,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
1384,"Bombe à accélération","Une bombe sensible aux accélérations est fixée au corps. Tout mouvement à la fin de l'effet déclenchera le mécanisme d'explosion.",215727,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1385,"Perte d'équilibre","En état de déséquilibre, la prochaine attaque fera subir une projection.",215723,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1386,"Emboué","Des dégâts périodiques de terre sont subis.",218881,0,16,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1387,"Portée d'action changée","La portée des actions est changée.",210404,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,50,0,False,False,0,0,False,0,False,0,False,0,14,0,False,False,False,0
1388,"Cendres stygiennes","Le corps est couvert de cendres stygiennes.",215804,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1389,"Séduction","Toute volonté est perdue, et les mouvements deviennent erratiques.",215552,0,0,1,2,17,17,False,True,True,True,False,True,False,True,False,100,0,False,False,0,11,False,0,False,0,False,0,0,0,False,False,False,0
1390,"Lévitation","Le corps flotte à quelques ilms du sol, défiant la loi de la gravité.",215037,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,1,0,False,False,0,12,True,0,False,0,False,0,49,0,False,False,False,0
1391,"Attache","Toute action est impossible.",215545,0,0,1,2,17,0,True,False,True,True,False,False,False,True,True,100,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
1392,"Hécatolite scintillante","Les dégâts infligés sont augmentés et ceux reçus réduits grâce au pouvoir de l'hécatolite scintillante.",215803,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,200,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1393,"Chaîne de sorts","Le prochain sort est instantané. Cet effet ne s'applique qu'aux actions de job de mage rouge.",213406,0,0,112,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1394,"Boitement","La monture a subi une attaque ennemie, réduisant sa vitesse de déplacement.",214839,91,0,1,2,17,47,False,False,False,False,False,False,True,False,False,150,0,False,False,0,38,True,0,False,0,False,0,0,0,False,False,False,0
1395,"Serment du bouclier","Les dégâts reçus et infligés sont réduits.",212506,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1396,"Défi","Les dégâts reçus et infligés sont réduits.",212551,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,-25,0,True,0,False,0,False,0,0,0,False,False,False,0
1397,"Férocité","Les dégâts reçus et infligés sont réduits.",213108,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,-25,0,True,0,False,0,False,0,0,0,False,False,False,0
1398,"Bête intérieure","Les dégâts reçus sont réduits.",212553,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,False,0
1399,"Attache","Toute action est impossible.",215545,0,0,1,2,17,0,True,False,True,True,False,False,False,False,False,100,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
1400,"Terreur","La peur empêche tout mouvement.",215516,0,0,1,2,18,0,True,False,True,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1401,"Capacité de combat réduite","Les dégâts infligés sont réduits et ceux reçus sont augmentés.",215040,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
1402,"Vulnérabilité augmentée","Les dégâts reçus sont augmentés.",215020,40,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1403,"Vitesse de la lumière","Le lancement des sorts est instantané et leur coût en PM est réduit de moitié.",213220,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1404,"Faveur divine","Insensible à un certain montant de dégâts.",212632,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
1405,"Invalidation","Les dégâts infligés sont réduits.",213222,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1406,"Stratagèmes entrelacés","Les dégâts reçus sont augmentés.",212809,0,0,29,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1407,"Rafale de coups","Plusieurs coups sont portés lors de la prochaine technique d'arme.",210356,0,0,24,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,2,0,True,0,False,0,False,0,0,0,False,False,False,0
1408,"Cométéore","Les dégâts reçus sont augmentés.",214843,0,0,124,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,25,0,True,0,False,0,False,0,0,0,False,False,False,0
1409,"Vitesse terminale","La récupération de PV est réduite.",214844,0,0,123,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-25,0,True,0,False,0,False,0,0,0,False,False,False,0
1410,"Chanchala","La nature divine de Lakshmi oscille de manière instable.",215805,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1411,"Bonus d'expérience de Monde désigné","Les points d'expérience gagnés avant le niveau <Value>PlayerParameter(107)</Value> sont grandement augmentés.",216227,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,1,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
1412,"Vulnérabilité augmentée","Les dégâts reçus sont augmentés.",217101,40,16,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,50,0,False,0,False,0,False,0,0,0,False,False,False,0
1413,"Énigme du feu","Les dégâts infligés sont augmentés.",212528,0,0,21,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1414,"Litanie combattante","Les dégâts infligés sont augmentés.",212578,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,5,0,True,0,False,0,False,0,0,0,False,False,False,0
1415,"Bouclier","Les dégâts reçus sont réduits.",210405,0,0,25,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
1416,"Abaissement","L'organisme est bloqué à une certaine élévation.",215806,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,25,False,0,False,0,False,0,24,0,False,False,False,0
1417,"Piège de pierre","État de pétrification. Une attaque provoque le KO.",215586,85,0,1,2,6,1,True,False,True,False,False,True,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,32,0,False,False,False,0
1418,"Isolement","Le fait d'être séparé de ses camarades provoque l'effet Hystérie.",215649,67,0,1,2,17,0,False,False,False,False,False,False,False,False,False,100,0,False,False,538,0,False,0,False,0,False,0,23,0,False,False,False,0
1419,"Malédiction du dragon","Une malédiction annule les effets de restauration de PV et provoque des dégâts périodiques. Toutefois, des PV sont récupérés à certains intervalles si le personnage a effectué une attaque.",215815,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,8000,0,False,0,False,6,False,0,29,0,False,False,False,0
1420,"Manœuvre de machine","À bord d'une machine de guerre pour la manœuvrer. La récupération de PV et les altérations d'état bénéfiques sont inefficaces.",215821,69,0,1,1,16,0,False,False,False,False,True,False,False,True,True,200,0,False,False,0,2,True,0,False,0,False,0,0,50,False,False,False,0
1421,"Poulet pétochard","La transformation en poulet pétochard empêche d'effectuer des actions, force à fuir en ligne droite et augmente les dégâts subis.",215810,0,0,1,2,17,0,False,False,False,True,True,False,False,False,False,100,0,False,False,100,2,False,0,False,0,False,0,9,0,False,False,False,0
1422,"Démence","Tout déplacement a lieu dans la direction vers laquelle pointe le curseur tournoyant au-dessus de la tête.",215809,0,0,1,2,17,43,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1423,"Transformation","L'apparence est com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment changée, empêchant l'utilisation des actions.",215811,0,0,1,2,17,0,False,False,False,True,True,False,False,False,False,100,0,False,False,1051,2,False,0,False,0,False,0,0,0,False,False,False,0
1424,"Révélation<Indent/>: Ne cesse pas de te mouvoir<Indent/>!","Une révélation divine a été communiquée.",215807,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,250,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1425,"Révélation<Indent/>: Détourne ton regard<Indent/>!","Une révélation divine a été communiquée.",215808,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,250,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1426,"Perte de courage","Le courage a été entamé, et les dégâts subis sont augmentés. Cumuler plusieurs fois cet effet inflige Poulet pétochard.",218961,0,3,1,2,17,0,False,False,False,False,False,False,False,False,False,250,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,False,0
1427,"Trempé","Subir certaines attaques peut geler.",215814,0,0,1,2,17,39,False,False,False,False,False,False,False,False,False,250,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1428,"削除予定","削除予定",0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1429,"Suffocation","Le poison contenu dans l'eau attaque les voies respiratoires. L'effet rend inconscient s'il est cumulé dix fois.",218981,0,10,1,2,17,37,False,False,False,False,False,False,False,True,True,250,0,False,False,0,10,False,0,False,0,False,0,0,0,False,False,False,0
1430,"Combat épique","Déterminé à annihiler ses ennemis, Shinryu a déployé tout son pouvoir.",215816,0,0,1,1,16,0,False,False,False,False,True,False,False,True,True,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
1431,"Barrière des tours","Des PV sont récupérés périodiquement et les dégâts subis sont réduits grâce à une barrière.",215822,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,500,0,True,0,False,0,False,0,0,0,False,False,False,0
1432,"Barrière des tours","La barrière protégeant les tours est activée.",215823,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1433,"Transformation","L'apparence est com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment changée.",216214,69,0,1,1,16,0,False,False,False,False,True,False,False,True,True,100,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
1434,"Hypersensibilité à la mana","L'exposition à la mana provoque une réaction violente, augmentant les dégâts subis lors des explosions de mana.",215817,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1435,"Résistance au perforant réduite+","La résistance au perforant est considérablement réduite.",215818,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
1436,"Protection de Phénix","La protection de Phénix augmente les dégâts infligés.",215819,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,20,0,True,0,False,0,False,0,0,0,False,False,False,0
1437,"Lohs Daih","La fureur qui habite Primo-Bahamut est libérée, décuplant les dégâts qu'il inflige.",215820,0,0,1,1,16,0,False,False,False,False,True,False,False,True,True,200,0,False,False,20,2,False,0,False,0,False,0,0,0,False,False,False,0
1438,"Résonnant","Un pouvoir similaire à l'Écho a été obtenu ar<SoftHyphen/>ti<SoftHyphen/>fi<SoftHyphen/>ciellement.",215795,0,0,1,1,16,31,True,False,True,False,False,False,False,True,True,200,0,False,False,0,4,False,0,False,0,False,0,16,0,False,False,False,0
1439,"Stratégie libre","Agit librement. Les PV maximums et les dégâts infligés sont augmentés. Les dégâts subis sont réduits.",219101,0,5,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,4,0,False,0,False,0,False,0,0,0,False,False,False,0
1440,"Stratégie offensive","Se concentre sur l'attaque. Les dégâts infligés sont augmentés.",219121,0,5,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,12,0,False,0,False,0,False,0,0,0,False,False,False,0
1441,"Stratégie défensive","Se concentre sur la défense. Les PV maximums sont augmentés. Les dégâts subis sont réduits.",219141,0,5,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,6,0,False,0,False,0,False,0,0,0,False,False,False,0
1442,"Stratégie standard","Agit en toute sûreté. Les PV maximums et les dégâts infligés sont augmentés.",219161,0,5,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,6,0,False,0,False,0,False,0,0,0,False,False,False,0
1443,"Mécanisme automatique","Activé grâce à un mécanisme automatique. Si le compteur arrive à 0, toutes les fonctions sont arrêtées. La récupération de PV est diminuée.",215825,0,0,1,2,0,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-50,0,False,0,False,0,False,0,0,0,False,False,False,0
1444,"Champ de force magitek","Insensible à toutes les attaques grâce au champ de force alimenté par les tours.",215824,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1445,"Masque du faux Dieu","Porte un masque à l'image du faux Dieu.",215812,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1446,"Masque du vrai Dieu","Porte un masque à l'image du vrai Dieu.",215813,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1447,"Bonus d'expérience élémentaire","En dessous du niveau élémentaire 50, l'expérience élémentaire obtenue en abattant des monstres est augmentée.",215836,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,1,False,False,300,0,False,0,False,0,False,0,0,0,False,False,False,0
1448,"Transformation","L'apparence est com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment changée.",216214,69,0,1,1,16,0,False,False,False,False,True,False,False,False,False,100,0,False,False,0,2,True,0,False,0,False,0,0,0,False,False,False,0
1449,"Fûgetsu","Insensible à un certain montant de dégâts.",213311,0,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
1450,"Fûka","Insensible à un certain montant de dégâts.",213312,0,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
1451,"Roi des couronnes","Les dégâts reçus sont augmentés.",214841,0,0,99,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1452,"Reine des couronnes","Les dégâts subis sont réduits.",213244,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
1453,"Œil droit","Les dégâts infligés sont augmentés.",212581,82,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1454,"Œil gauche","Les dégâts infligés sont augmentés.",212582,0,0,23,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,True,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1455,"Lance-flammes","Des dégâts périodiques sont infligés aux ennemis dans la zone en éventail devant.",213017,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,27,0,False,False,False,0
1456,"Frisson de la guerre","Les équipiers alentour récupèrent périodiquement des PV. Des PM sont consommés périodiquement.",214803,0,0,1,1,16,0,False,False,False,False,False,False,False,False,True,0,0,False,False,500,0,True,0,False,0,False,0,0,0,False,False,False,0
1457,"Débarrassage","Insensible à un certain montant de dégâts.",212557,0,0,22,1,16,0,False,False,False,False,False,False,False,False,False,60,0,False,False,0,0,False,0,False,0,False,0,12,0,False,False,False,0
1458,"Cible de Lance-flammes","Des dégâts périodiques sont subis.",219081,0,5,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,250,0,False,0,False,5,False,0,0,0,False,False,False,0
1459,"Transformation","L'apparence est com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment changée, empêchant l'utilisation des actions.",215811,0,0,1,2,17,0,False,False,False,True,True,False,False,False,False,100,0,False,False,1051,2,False,0,False,0,False,0,0,0,False,False,False,0
1460,"Attache","Toute action est impossible.",215545,0,0,1,2,17,41,True,False,True,True,False,False,False,True,False,100,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
1461,"Bénédiction des esprits<Indent/>: bonus d'expérience","Les élémentaires d'Eurêka accordent leur bénédiction. L'expérience élémentaire obtenue au combat est augmentée.",215887,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,1,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1462,"Actions bloquées","Impossible d'utiliser des actions.",215045,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,19,False,0,False,0,False,0,24,0,False,False,False,0
1463,"Bénédiction des esprits<Indent/>: bonus de combativité","Les élémentaires d'Eurêka accordent leur bénédiction. Les dégâts infligés sont augmentés et des PV sont récupérés périodiquement.",215835,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1464,"Fin d'exploration","Le temps imparti par l'expédition pour l'exploration est presque écoulé.",215832,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1465,"Tension","L'état de tension est accru suite à un fait d'arme au cours de la bataille. Les dégâts infligés et la récupération de PV sont augmentés et l'adrénaline monte plus rapidement. Cet état est désactivé à bord d'une machine de guerre.",219181,0,19,1,1,16,0,False,False,False,False,False,False,False,True,True,0,1,False,True,2,0,True,0,False,0,False,0,0,0,False,False,False,0
1466,"Perforation","Une blessure infligée par une arme perforante saigne, et des dégâts périodiques sont subis.",215522,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,False,10,0,False,0,False,2,False,0,0,0,False,False,False,0
1467,"Peinture jaune","En possession d'un pot de peinture jaune.",215829,89,0,1,1,16,56,False,False,False,False,False,False,False,True,True,150,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1468,"Peinture bleue","En possession d'un pot de peinture bleue.",215828,89,0,1,1,16,55,False,False,False,False,False,False,False,True,True,150,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1469,"Peinture noire","En possession d'un pot de peinture noire.",215830,89,0,1,1,16,57,False,False,False,False,False,False,False,True,True,150,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1470,"Peinture rouge","En possession d'un pot de peinture rouge.",215827,89,0,1,1,16,54,False,False,False,False,False,False,False,True,True,150,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1471,"Baiser fatal","Sous le coup d'une malédiction. Des dégâts neutres sont infligés dans les alentours à la fin de l'effet.",215842,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1472,"Apathie","Des PM sont perdus périodiquement et toute récupération de PV est impossible.",215843,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,10000,0,True,0,False,0,False,0,30,0,False,False,False,0
1473,"Cimentation","Du ciment recouvre peu à peu le corps, qui sera pétrifié à la fin de l'effet.",0,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1474,"Embourbement","La boue inflige des dégâts périodiques de terre.",215527,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1475,"Pourriture éthéréenne","L'organisme est infecté par une pestilence mystérieuse. Des dégâts importants vont être subis, et les personnes alentour seront contaminées.",215538,0,0,1,2,17,58,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1476,"Anticorps éthéréen","L'organisme est immunisé contre la Pourriture éthéréenne.",215539,0,0,1,2,17,59,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1477,"Empoignement","Toute action est impossible.",215545,0,0,1,2,17,0,True,False,True,True,False,False,False,True,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1478,"Attelage","Le corps est relié au train fantôme. Les dégâts reçus sont augmentés et des dégâts périodiques sont subis.",219201,0,10,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1479,"Chute libre","Certaines actions sont impossibles du fait d'une chute libre.",215831,0,0,1,2,17,49,False,False,True,False,False,False,False,True,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1480,"Douleur continuelle","Des Aratama sont libérées continuellement.",215833,0,0,1,1,16,51,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1481,"Vent mauvais","Sous le coup d'un vent mauvais, tout contact avec quelqu'un d'autre dans le même état répandra la malédiction autour.",215834,0,0,1,2,17,50,False,False,False,False,False,False,False,False,False,10,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1482,"Concentration de mana","En cours de con<SoftHyphen/>cen<SoftHyphen/>tra<SoftHyphen/>tion de mana pour le lancement d'un sort.",215845,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1483,"Méga Feu chargé","Le sort Méga Feu est prêt à être lancé.",215846,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1484,"Méga Glace chargée","Le sort Méga Glace est prêt à être lancé.",215847,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1485,"Méga Foudre chargée","Le sort Méga Foudre est prêt à être lancé.",215848,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1486,"Bouffon menteur","L'aire d'effet et les ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques des sorts Méga Feu, Glace et Foudre sont altérés.",215849,0,0,1,1,16,52,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1487,"Bouffon honnête","L'aire d'effet et les ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques des sorts Méga Feu, Glace et Foudre ne sont pas altérés.",215850,0,0,1,1,16,53,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1488,"Inguérissable","Toute récupération de PV est impossible.",215851,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,30,0,False,False,False,0
1489,"Programme Orthros","Le programme de combat Orthros est activé.",215837,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1490,"Programme force aérienne","Le programme de combat force aérienne est activé.",215838,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1491,"Programme Dadaluma","Le programme de combat Dadaluma est activé.",215839,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1492,"Programme bibliotaphe","Le programme de combat bibliotaphe est activé.",215840,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1493,"Programme virus","Le programme de combat virus est activé.",215841,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1494,"Fan club","Participe à un concert.",215853,69,0,1,1,16,0,False,False,False,False,True,False,False,False,False,100,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
1495,"Royauté céleste","La puissante aura du Rathalos empêche toute restauration de PV à l'exception des méga potions.",215860,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,30,0,False,False,False,0
1496,"Invisibilité","Une puissante magie rend le corps invisible, permettant d'éviter les monstres et les pièges.",216826,97,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,True,0,2,0,False,False,False,0
1497,"Attache","Toute action est impossible.",215545,0,0,1,2,17,71,True,False,True,True,False,False,False,True,False,100,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
1498,"Commotion","Une forte commotion provoque des dégâts périodiques et empêche parfois d'agir.",215852,0,0,1,2,28,0,False,False,False,False,False,False,False,False,False,100,0,False,False,33,0,True,0,False,0,False,0,0,0,False,False,False,0
1499,"Médailles lourdes","Le poids de trop nombreuses médailles ralentit les mouvements défensifs. Si l'effet est cumulé, les dégâts subis sont davantage augmentés.",218681,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,5,0,True,0,False,0,False,0,0,0,False,False,False,0
